TIMESTAMP,open,high,low,close
2018-02-01 00:38:00,1.4206599999999998,1.420795,1.42065,1.42074
2018-02-01 00:39:00,1.420745,1.42079,1.42065,1.42077
2018-02-01 00:40:00,1.420775,1.4208,1.420335,1.4204750000000002
2018-02-01 00:41:00,1.42047,1.42048,1.420335,1.42035
2018-02-01 00:42:00,1.420355,1.420375,1.420305,1.420355
2018-02-01 00:43:00,1.42035,1.420355,1.42013,1.4201549999999998
2018-02-01 00:44:00,1.42016,1.42047,1.420125,1.420465
2018-02-01 00:45:00,1.420465,1.42066,1.42045,1.420555
2018-02-01 00:46:00,1.420555,1.420555,1.420325,1.42033
2018-02-01 00:47:00,1.420335,1.42037,1.419915,1.419915
2018-02-01 00:48:00,1.41992,1.42005,1.419745,1.42004
2018-02-01 00:49:00,1.42004,1.42008,1.41994,1.41994
2018-02-01 00:50:00,1.419945,1.42005,1.419895,1.42003
2018-02-01 00:51:00,1.42003,1.42014,1.41993,1.419955
2018-02-01 00:52:00,1.41995,1.419965,1.41992,1.419955
2018-02-01 00:53:00,1.419955,1.41996,1.419915,1.4199199999999998
2018-02-01 00:54:00,1.419925,1.419935,1.41973,1.4198650000000002
2018-02-01 00:55:00,1.41987,1.419925,1.419705,1.41988
2018-02-01 00:56:00,1.41987,1.42017,1.419845,1.42012
2018-02-01 00:57:00,1.42012,1.42013,1.41993,1.4199350000000002
2018-02-01 00:58:00,1.41994,1.420155,1.41993,1.420155
2018-02-01 00:59:00,1.420155,1.420395,1.42015,1.420395
2018-02-01 01:00:00,1.420415,1.420525,1.4204,1.420455
2018-02-01 01:01:00,1.4204599999999998,1.42052,1.42034,1.42035
2018-02-01 01:02:00,1.420345,1.42035,1.420175,1.4202
2018-02-01 01:03:00,1.4202,1.42021,1.419925,1.4199350000000002
2018-02-01 01:04:00,1.41993,1.419955,1.419605,1.41965
2018-02-01 01:05:00,1.41965,1.419825,1.419635,1.419735
2018-02-01 01:06:00,1.41974,1.41977,1.41974,1.419755
2018-02-01 01:07:00,1.41976,1.42015,1.419755,1.42004
2018-02-01 01:08:00,1.42004,1.42007,1.419725,1.419745
2018-02-01 01:09:00,1.41974,1.419775,1.41944,1.419555
2018-02-01 01:10:00,1.419555,1.41967,1.419435,1.419565
2018-02-01 01:11:00,1.419565,1.41977,1.41955,1.419645
2018-02-01 01:12:00,1.419645,1.41993,1.419625,1.419845
2018-02-01 01:13:00,1.41984,1.419855,1.419345,1.41944
2018-02-01 01:14:00,1.41944,1.419555,1.41944,1.41955
2018-02-01 01:15:00,1.4195449999999998,1.41974,1.4195449999999998,1.41963
2018-02-01 01:16:00,1.419625,1.419965,1.419595,1.41974
2018-02-01 01:17:00,1.41974,1.419745,1.419135,1.41929
2018-02-01 01:18:00,1.419285,1.419415,1.419125,1.419145
2018-02-01 01:19:00,1.419145,1.419235,1.41903,1.41916
2018-02-01 01:20:00,1.4191600000000002,1.419245,1.41913,1.419155
2018-02-01 01:21:00,1.419155,1.41916,1.418565,1.4186450000000002
2018-02-01 01:22:00,1.4186450000000002,1.418845,1.41855,1.41876
2018-02-01 01:23:00,1.418765,1.418865,1.41868,1.418735
2018-02-01 01:24:00,1.41873,1.418905,1.418635,1.418855
2018-02-01 01:25:00,1.418855,1.41897,1.418835,1.418945
2018-02-01 01:26:00,1.418955,1.418965,1.418555,1.418745
2018-02-01 01:27:00,1.41874,1.41894,1.418635,1.41874
2018-02-01 01:28:00,1.418745,1.418875,1.41874,1.41886
2018-02-01 01:29:00,1.418855,1.41915,1.418855,1.41904
2018-02-01 01:30:00,1.41905,1.419385,1.41894,1.419345
2018-02-01 01:31:00,1.41935,1.4194,1.41922,1.419335
2018-02-01 01:32:00,1.41933,1.419455,1.419285,1.419325
2018-02-01 01:33:00,1.41933,1.4195950000000002,1.419255,1.419565
2018-02-01 01:34:00,1.41955,1.41985,1.419515,1.41985
2018-02-01 01:35:00,1.41985,1.419975,1.419795,1.41996
2018-02-01 01:36:00,1.419975,1.42036,1.41986,1.42035
2018-02-01 01:37:00,1.42036,1.420515,1.42032,1.4205
2018-02-01 01:38:00,1.4205100000000002,1.4205100000000002,1.420335,1.420365
2018-02-01 01:39:00,1.42036,1.42037,1.42005,1.42016
2018-02-01 01:40:00,1.420165,1.420565,1.42016,1.42047
2018-02-01 01:41:00,1.42047,1.420745,1.42047,1.420605
2018-02-01 01:42:00,1.4206,1.421165,1.420545,1.421005
2018-02-01 01:43:00,1.420995,1.42105,1.420735,1.421005
2018-02-01 01:44:00,1.4209999999999998,1.4209999999999998,1.420625,1.42074
2018-02-01 01:45:00,1.420735,1.42125,1.420735,1.4211399999999998
2018-02-01 01:46:00,1.421135,1.421135,1.420745,1.420975
2018-02-01 01:47:00,1.420975,1.421015,1.42084,1.420875
2018-02-01 01:48:00,1.420875,1.421145,1.420825,1.420975
2018-02-01 01:49:00,1.42098,1.421065,1.42057,1.420685
2018-02-01 01:50:00,1.42068,1.42074,1.42052,1.420655
2018-02-01 01:51:00,1.420655,1.420895,1.42061,1.420695
2018-02-01 01:52:00,1.420695,1.42116,1.42063,1.421075
2018-02-01 01:53:00,1.421075,1.421075,1.420615,1.42065
2018-02-01 01:54:00,1.42065,1.42097,1.42055,1.42086
2018-02-01 01:55:00,1.42086,1.420875,1.4206500000000002,1.42085
2018-02-01 01:56:00,1.420855,1.420965,1.42083,1.42095
2018-02-01 01:57:00,1.42095,1.421075,1.42075,1.42076
2018-02-01 01:58:00,1.420755,1.420755,1.42034,1.42052
2018-02-01 01:59:00,1.42052,1.420775,1.420325,1.420665
2018-02-01 02:00:00,1.420665,1.420785,1.420545,1.42055
2018-02-01 02:01:00,1.42055,1.42077,1.420465,1.42075
2018-02-01 02:02:00,1.42075,1.420965,1.420715,1.42095
2018-02-01 02:03:00,1.42096,1.420975,1.420585,1.42072
2018-02-01 02:04:00,1.420715,1.420965,1.42066,1.420855
2018-02-01 02:05:00,1.420855,1.42109,1.42085,1.42096
2018-02-01 02:06:00,1.420965,1.4211550000000002,1.42095,1.42115
2018-02-01 02:07:00,1.42115,1.4211550000000002,1.42094,1.42096
2018-02-01 02:08:00,1.42096,1.42096,1.42082,1.4208349999999998
2018-02-01 02:09:00,1.4208349999999998,1.420865,1.42074,1.420755
2018-02-01 02:10:00,1.42075,1.42075,1.42063,1.420695
2018-02-01 02:11:00,1.4207,1.42095,1.4207,1.420875
2018-02-01 02:12:00,1.420875,1.420905,1.420755,1.42086
2018-02-01 02:13:00,1.42086,1.42087,1.4207999999999998,1.420825
2018-02-01 02:14:00,1.42083,1.420955,1.420825,1.420925
2018-02-01 02:15:00,1.42092,1.42095,1.420915,1.42094
2018-02-01 02:16:00,1.420935,1.42098,1.42087,1.420875
2018-02-01 02:17:00,1.420875,1.420885,1.4207299999999998,1.42075
2018-02-01 02:18:00,1.42075,1.42077,1.42072,1.420735
2018-02-01 02:19:00,1.42074,1.42078,1.420645,1.42065
2018-02-01 02:20:00,1.42065,1.420655,1.420375,1.420555
2018-02-01 02:21:00,1.42056,1.420635,1.420505,1.420625
2018-02-01 02:22:00,1.42062,1.42062,1.420555,1.42058
2018-02-01 02:23:00,1.420575,1.42076,1.420565,1.42075
2018-02-01 02:24:00,1.420755,1.42085,1.420745,1.42084
2018-02-01 02:25:00,1.4208349999999998,1.420875,1.420645,1.4208
2018-02-01 02:26:00,1.4208,1.420805,1.420725,1.420745
2018-02-01 02:27:00,1.420745,1.420765,1.42062,1.42062
2018-02-01 02:28:00,1.420615,1.420615,1.420445,1.420555
2018-02-01 02:29:00,1.42055,1.420585,1.420485,1.42056
2018-02-01 02:30:00,1.42056,1.420655,1.420505,1.420545
2018-02-01 02:31:00,1.42054,1.42055,1.42034,1.42034
2018-02-01 02:32:00,1.42034,1.42048,1.42027,1.420425
2018-02-01 02:33:00,1.420425,1.42044,1.4203199999999998,1.420345
2018-02-01 02:34:00,1.42034,1.420345,1.420075,1.42018
2018-02-01 02:35:00,1.420175,1.4203,1.4201700000000002,1.42027
2018-02-01 02:36:00,1.420265,1.420465,1.42023,1.420435
2018-02-01 02:37:00,1.420435,1.420465,1.420335,1.420355
2018-02-01 02:38:00,1.420355,1.420365,1.42023,1.420245
2018-02-01 02:39:00,1.42024,1.42031,1.4201899999999998,1.42025
2018-02-01 02:40:00,1.42024,1.42026,1.4202249999999998,1.42023
2018-02-01 02:41:00,1.42023,1.420245,1.4198,1.419905
2018-02-01 02:42:00,1.4199000000000002,1.41996,1.41989,1.41993
2018-02-01 02:43:00,1.4199350000000002,1.41999,1.419735,1.419945
2018-02-01 02:44:00,1.419945,1.4201549999999998,1.41993,1.420025
2018-02-01 02:45:00,1.420025,1.420145,1.41996,1.4200499999999998
2018-02-01 02:46:00,1.420045,1.42011,1.42001,1.420035
2018-02-01 02:47:00,1.420035,1.420075,1.42001,1.420025
2018-02-01 02:48:00,1.420025,1.420035,1.419895,1.419905
2018-02-01 02:49:00,1.419915,1.419955,1.419855,1.419945
2018-02-01 02:50:00,1.419945,1.4199700000000002,1.419875,1.4199350000000002
2018-02-01 02:51:00,1.4199350000000002,1.41998,1.41982,1.41995
2018-02-01 02:52:00,1.41994,1.41995,1.419725,1.419725
2018-02-01 02:53:00,1.41973,1.41977,1.419565,1.41974
2018-02-01 02:54:00,1.41974,1.419905,1.41974,1.4198650000000002
2018-02-01 02:55:00,1.4198650000000002,1.42007,1.4198650000000002,1.419945
2018-02-01 02:56:00,1.419945,1.419985,1.41974,1.4197700000000002
2018-02-01 02:57:00,1.419765,1.419775,1.41967,1.4197000000000002
2018-02-01 02:58:00,1.4197000000000002,1.419765,1.4196300000000002,1.41966
2018-02-01 02:59:00,1.419665,1.419765,1.4196149999999998,1.41964
2018-02-01 03:00:00,1.41964,1.419705,1.419565,1.419625
2018-02-01 03:01:00,1.4196300000000002,1.41975,1.41957,1.419745
2018-02-01 03:02:00,1.41974,1.4197700000000002,1.41969,1.4197099999999998
2018-02-01 03:03:00,1.419715,1.419855,1.419685,1.419845
2018-02-01 03:04:00,1.419835,1.419835,1.4196149999999998,1.4196300000000002
2018-02-01 03:05:00,1.4196300000000002,1.4196300000000002,1.419405,1.419435
2018-02-01 03:06:00,1.419435,1.4194399999999998,1.41927,1.41932
2018-02-01 03:07:00,1.41932,1.419385,1.419255,1.419285
2018-02-01 03:08:00,1.419285,1.41946,1.419275,1.41946
2018-02-01 03:09:00,1.41946,1.419665,1.419445,1.4196149999999998
2018-02-01 03:10:00,1.4196149999999998,1.419675,1.4195449999999998,1.4195799999999998
2018-02-01 03:11:00,1.419585,1.419625,1.419465,1.41947
2018-02-01 03:12:00,1.41947,1.41954,1.419455,1.419535
2018-02-01 03:13:00,1.419535,1.41964,1.419535,1.4195799999999998
2018-02-01 03:14:00,1.4195799999999998,1.4196,1.41955,1.41959
2018-02-01 03:15:00,1.419585,1.4195950000000002,1.419575,1.41959
2018-02-01 03:16:00,1.41959,1.4197799999999998,1.41959,1.419775
2018-02-01 03:17:00,1.419775,1.41979,1.41967,1.41974
2018-02-01 03:18:00,1.4197350000000002,1.4197700000000002,1.419705,1.41976
2018-02-01 03:19:00,1.41976,1.419795,1.419695,1.419765
2018-02-01 03:20:00,1.41976,1.4197700000000002,1.419685,1.41976
2018-02-01 03:21:00,1.419755,1.41981,1.4197099999999998,1.41976
2018-02-01 03:22:00,1.41976,1.4198149999999998,1.41976,1.419785
2018-02-01 03:23:00,1.419785,1.41988,1.419705,1.4198650000000002
2018-02-01 03:24:00,1.419855,1.419975,1.41983,1.41996
2018-02-01 03:25:00,1.41996,1.42002,1.41991,1.419915
2018-02-01 03:26:00,1.419915,1.42,1.4198650000000002,1.41996
2018-02-01 03:27:00,1.419965,1.419995,1.4198499999999998,1.41999
2018-02-01 03:28:00,1.419995,1.42021,1.419995,1.420165
2018-02-01 03:29:00,1.420165,1.42017,1.420065,1.42014
2018-02-01 03:30:00,1.420145,1.420195,1.42006,1.4201
2018-02-01 03:31:00,1.420105,1.420165,1.419945,1.42001
2018-02-01 03:32:00,1.42,1.420125,1.419985,1.420035
2018-02-01 03:33:00,1.420035,1.420095,1.420025,1.4200499999999998
2018-02-01 03:34:00,1.420045,1.4200499999999998,1.41993,1.419955
2018-02-01 03:35:00,1.419945,1.41996,1.41984,1.41994
2018-02-01 03:36:00,1.4199350000000002,1.419985,1.41988,1.419975
2018-02-01 03:37:00,1.419975,1.42005,1.419915,1.4200499999999998
2018-02-01 03:38:00,1.420045,1.420255,1.420015,1.42024
2018-02-01 03:39:00,1.420245,1.42025,1.420135,1.4201700000000002
2018-02-01 03:40:00,1.4201700000000002,1.420185,1.41999,1.420145
2018-02-01 03:41:00,1.42014,1.42033,1.42009,1.420275
2018-02-01 03:42:00,1.42027,1.420445,1.420045,1.420065
2018-02-01 03:43:00,1.42007,1.420145,1.420065,1.42011
2018-02-01 03:44:00,1.420105,1.420165,1.420055,1.420135
2018-02-01 03:45:00,1.420135,1.4201549999999998,1.420125,1.42015
2018-02-01 03:46:00,1.420145,1.4201549999999998,1.4201,1.420125
2018-02-01 03:47:00,1.420125,1.420175,1.420115,1.420135
2018-02-01 03:48:00,1.420135,1.4201549999999998,1.42011,1.420115
2018-02-01 03:49:00,1.420115,1.420135,1.420115,1.420115
2018-02-01 03:50:00,1.42011,1.42014,1.41993,1.41997
2018-02-01 03:51:00,1.41997,1.420015,1.4199350000000002,1.419945
2018-02-01 03:52:00,1.419945,1.41999,1.41984,1.419855
2018-02-01 03:53:00,1.41986,1.4198650000000002,1.4197799999999998,1.4198650000000002
2018-02-01 03:54:00,1.41986,1.41987,1.41984,1.419855
2018-02-01 03:55:00,1.419855,1.419965,1.41982,1.41996
2018-02-01 03:56:00,1.41995,1.41997,1.41993,1.419955
2018-02-01 03:57:00,1.41996,1.420075,1.41993,1.419945
2018-02-01 03:58:00,1.419945,1.419975,1.4199199999999998,1.4199350000000002
2018-02-01 03:59:00,1.4199350000000002,1.41999,1.41993,1.41996
2018-02-01 04:00:00,1.41996,1.4199700000000002,1.41976,1.41983
2018-02-01 04:01:00,1.419835,1.41985,1.41979,1.419845
2018-02-01 04:02:00,1.419845,1.419845,1.41973,1.419745
2018-02-01 04:03:00,1.419745,1.41975,1.4197,1.419735
2018-02-01 04:04:00,1.41973,1.41973,1.419555,1.419565
2018-02-01 04:05:00,1.41957,1.419655,1.419565,1.4196300000000002
2018-02-01 04:06:00,1.419625,1.419635,1.419525,1.419525
2018-02-01 04:07:00,1.419525,1.419535,1.419455,1.419475
2018-02-01 04:08:00,1.419475,1.4197350000000002,1.419475,1.419555
2018-02-01 04:09:00,1.419555,1.41957,1.419525,1.419555
2018-02-01 04:10:00,1.419555,1.419645,1.41954,1.4196149999999998
2018-02-01 04:11:00,1.4196149999999998,1.41967,1.4195950000000002,1.41962
2018-02-01 04:12:00,1.419625,1.419635,1.41953,1.419555
2018-02-01 04:13:00,1.419555,1.41977,1.419535,1.419675
2018-02-01 04:14:00,1.419675,1.4198849999999998,1.419665,1.4198499999999998
2018-02-01 04:15:00,1.419855,1.420065,1.41984,1.42
2018-02-01 04:16:00,1.420005,1.420075,1.41998,1.42003
2018-02-01 04:17:00,1.420035,1.4200499999999998,1.4199199999999998,1.419925
2018-02-01 04:18:00,1.4199199999999998,1.419955,1.4198,1.4198
2018-02-01 04:19:00,1.4198,1.419815,1.419655,1.419785
2018-02-01 04:20:00,1.4197799999999998,1.419785,1.41969,1.419735
2018-02-01 04:21:00,1.419735,1.419775,1.419665,1.419755
2018-02-01 04:22:00,1.419755,1.41979,1.419735,1.419765
2018-02-01 04:23:00,1.41976,1.419765,1.41966,1.419665
2018-02-01 04:24:00,1.419665,1.419755,1.41965,1.41975
2018-02-01 04:25:00,1.419745,1.41985,1.419715,1.419835
2018-02-01 04:26:00,1.419835,1.41986,1.41973,1.41975
2018-02-01 04:27:00,1.419745,1.419765,1.419655,1.419715
2018-02-01 04:28:00,1.419715,1.419735,1.41964,1.419655
2018-02-01 04:29:00,1.41966,1.419755,1.419645,1.419715
2018-02-01 04:30:00,1.41972,1.41984,1.4197099999999998,1.419835
2018-02-01 04:31:00,1.41983,1.4198849999999998,1.419725,1.419735
2018-02-01 04:32:00,1.41973,1.41975,1.41969,1.4197350000000002
2018-02-01 04:33:00,1.419735,1.41981,1.41973,1.419735
2018-02-01 04:34:00,1.419735,1.419735,1.4196749999999998,1.419695
2018-02-01 04:35:00,1.419695,1.41973,1.419685,1.419725
2018-02-01 04:36:00,1.41973,1.41974,1.4197099999999998,1.419725
2018-02-01 04:37:00,1.419725,1.419745,1.4197099999999998,1.419745
2018-02-01 04:38:00,1.419745,1.4197700000000002,1.41973,1.419745
2018-02-01 04:39:00,1.419745,1.419875,1.419745,1.41986
2018-02-01 04:40:00,1.41986,1.41995,1.41975,1.419755
2018-02-01 04:41:00,1.419755,1.419775,1.41942,1.4194300000000002
2018-02-01 04:42:00,1.4194300000000002,1.419525,1.4194300000000002,1.41945
2018-02-01 04:43:00,1.41945,1.419555,1.419315,1.41935
2018-02-01 04:44:00,1.419355,1.419445,1.419265,1.41928
2018-02-01 04:45:00,1.4192749999999998,1.41928,1.418895,1.41904
2018-02-01 04:46:00,1.41904,1.419055,1.418825,1.41898
2018-02-01 04:47:00,1.4189850000000002,1.419365,1.418975,1.41915
2018-02-01 04:48:00,1.41915,1.419175,1.418955,1.41899
2018-02-01 04:49:00,1.4189850000000002,1.41917,1.418955,1.419155
2018-02-01 04:50:00,1.419155,1.41937,1.419155,1.4192550000000002
2018-02-01 04:51:00,1.4192550000000002,1.419365,1.41915,1.419155
2018-02-01 04:52:00,1.4191600000000002,1.419185,1.4190900000000002,1.419095
2018-02-01 04:53:00,1.419095,1.4192749999999998,1.419095,1.4192550000000002
2018-02-01 04:54:00,1.41925,1.41938,1.41924,1.419375
2018-02-01 04:55:00,1.419375,1.41938,1.419315,1.4193250000000002
2018-02-01 04:56:00,1.41933,1.419355,1.41914,1.41914
2018-02-01 04:57:00,1.4191349999999998,1.4191600000000002,1.41893,1.41904
2018-02-01 04:58:00,1.419035,1.4190999999999998,1.419035,1.419095
2018-02-01 04:59:00,1.419095,1.4194,1.419075,1.4193699999999998
2018-02-01 05:00:00,1.4193699999999998,1.41941,1.419345,1.419375
2018-02-01 05:01:00,1.419375,1.419455,1.41932,1.41942
2018-02-01 05:02:00,1.419425,1.419465,1.4194,1.419435
2018-02-01 05:03:00,1.41943,1.419455,1.419295,1.41939
2018-02-01 05:04:00,1.41939,1.419395,1.41922,1.4192550000000002
2018-02-01 05:05:00,1.41925,1.4193250000000002,1.419245,1.419315
2018-02-01 05:06:00,1.419315,1.41933,1.419235,1.419235
2018-02-01 05:07:00,1.419235,1.41924,1.41905,1.419075
2018-02-01 05:08:00,1.41908,1.419125,1.41901,1.41908
2018-02-01 05:09:00,1.419085,1.419125,1.41896,1.419065
2018-02-01 05:10:00,1.419065,1.419075,1.41902,1.419035
2018-02-01 05:11:00,1.41903,1.41906,1.4190049999999998,1.41904
2018-02-01 05:12:00,1.419055,1.41927,1.41904,1.4191699999999998
2018-02-01 05:13:00,1.419165,1.4191699999999998,1.419125,1.41915
2018-02-01 05:14:00,1.419155,1.419215,1.41913,1.419205
2018-02-01 05:15:00,1.41921,1.419245,1.41918,1.419185
2018-02-01 05:16:00,1.41918,1.419195,1.41912,1.419135
2018-02-01 05:17:00,1.419135,1.419175,1.41913,1.419135
2018-02-01 05:18:00,1.419135,1.41925,1.419135,1.4192399999999998
2018-02-01 05:19:00,1.4192550000000002,1.41946,1.419245,1.41938
2018-02-01 05:20:00,1.419375,1.419505,1.419315,1.41942
2018-02-01 05:21:00,1.419425,1.41947,1.4193250000000002,1.419415
2018-02-01 05:22:00,1.41941,1.419445,1.41924,1.419285
2018-02-01 05:23:00,1.41928,1.41935,1.41927,1.41932
2018-02-01 05:24:00,1.41932,1.41935,1.419245,1.419285
2018-02-01 05:25:00,1.41928,1.4193,1.419205,1.419225
2018-02-01 05:26:00,1.419225,1.41926,1.41922,1.4192550000000002
2018-02-01 05:27:00,1.41924,1.41928,1.41924,1.4192550000000002
2018-02-01 05:28:00,1.4192550000000002,1.41931,1.41923,1.4192550000000002
2018-02-01 05:29:00,1.4192550000000002,1.419355,1.41921,1.419245
2018-02-01 05:30:00,1.419245,1.419375,1.419245,1.419325
2018-02-01 05:31:00,1.41933,1.41934,1.41924,1.4192749999999998
2018-02-01 05:32:00,1.41927,1.41928,1.419045,1.419045
2018-02-01 05:33:00,1.419045,1.419075,1.418945,1.4189850000000002
2018-02-01 05:34:00,1.41898,1.41904,1.418895,1.418965
2018-02-01 05:35:00,1.418965,1.419795,1.41894,1.41921
2018-02-01 05:36:00,1.41921,1.419215,1.41888,1.41912
2018-02-01 05:37:00,1.419125,1.419145,1.41873,1.41874
2018-02-01 05:38:00,1.41874,1.41909,1.418735,1.41904
2018-02-01 05:39:00,1.41905,1.41911,1.4188999999999998,1.419035
2018-02-01 05:40:00,1.419035,1.41904,1.4189349999999998,1.41903
2018-02-01 05:41:00,1.419025,1.419075,1.419,1.41903
2018-02-01 05:42:00,1.41903,1.41906,1.4190200000000002,1.419035
2018-02-01 05:43:00,1.41903,1.41908,1.4190049999999998,1.419025
2018-02-01 05:44:00,1.41903,1.419075,1.419015,1.41904
2018-02-01 05:45:00,1.41904,1.4190649999999998,1.41903,1.41904
2018-02-01 05:46:00,1.41904,1.41946,1.41904,1.419425
2018-02-01 05:47:00,1.419425,1.419525,1.41934,1.419355
2018-02-01 05:48:00,1.4193600000000002,1.41944,1.419355,1.419415
2018-02-01 05:49:00,1.419415,1.419455,1.4192399999999998,1.4194399999999998
2018-02-01 05:50:00,1.419445,1.41945,1.41933,1.419335
2018-02-01 05:51:00,1.419335,1.419395,1.419335,1.4193699999999998
2018-02-01 05:52:00,1.419365,1.4194049999999998,1.4192900000000002,1.4194
2018-02-01 05:53:00,1.4194,1.41945,1.41934,1.419415
2018-02-01 05:54:00,1.41941,1.4194300000000002,1.419155,1.41917
2018-02-01 05:55:00,1.419165,1.4192,1.418885,1.418955
2018-02-01 05:56:00,1.41896,1.4189699999999998,1.418795,1.418815
2018-02-01 05:57:00,1.418815,1.41889,1.418815,1.418865
2018-02-01 05:58:00,1.418865,1.418895,1.418825,1.41888
2018-02-01 05:59:00,1.41888,1.4189349999999998,1.41887,1.41891
2018-02-01 06:00:00,1.41891,1.41908,1.4188550000000002,1.419065
2018-02-01 06:01:00,1.41906,1.4190649999999998,1.41894,1.41896
2018-02-01 06:02:00,1.41896,1.41919,1.41896,1.419145
2018-02-01 06:03:00,1.41915,1.419205,1.419055,1.41906
2018-02-01 06:04:00,1.41906,1.4191,1.418745,1.4188
2018-02-01 06:05:00,1.4188,1.41889,1.41873,1.41885
2018-02-01 06:06:00,1.41885,1.418865,1.41865,1.41866
2018-02-01 06:07:00,1.418655,1.41866,1.4185,1.418555
2018-02-01 06:08:00,1.4185599999999998,1.41888,1.418555,1.41888
2018-02-01 06:09:00,1.418875,1.41889,1.418675,1.418745
2018-02-01 06:10:00,1.41875,1.418785,1.4185599999999998,1.41858
2018-02-01 06:11:00,1.418575,1.41861,1.418435,1.418575
2018-02-01 06:12:00,1.41857,1.41857,1.41837,1.418415
2018-02-01 06:13:00,1.418405,1.418405,1.41786,1.417965
2018-02-01 06:14:00,1.41797,1.4180700000000002,1.417895,1.4179750000000002
2018-02-01 06:15:00,1.41798,1.418065,1.41765,1.41774
2018-02-01 06:16:00,1.41774,1.418125,1.41773,1.41808
2018-02-01 06:17:00,1.418085,1.4183400000000002,1.418085,1.418275
2018-02-01 06:18:00,1.41828,1.418335,1.418065,1.418155
2018-02-01 06:19:00,1.418155,1.41818,1.418035,1.418045
2018-02-01 06:20:00,1.41805,1.41805,1.41767,1.417755
2018-02-01 06:21:00,1.417755,1.4178449999999998,1.41736,1.417415
2018-02-01 06:22:00,1.417415,1.4176799999999998,1.417365,1.417675
2018-02-01 06:23:00,1.41767,1.41792,1.41767,1.4178799999999998
2018-02-01 06:24:00,1.4178799999999998,1.418075,1.417875,1.4179499999999998
2018-02-01 06:25:00,1.4179499999999998,1.41796,1.41783,1.417865
2018-02-01 06:26:00,1.417875,1.418015,1.417845,1.418005
2018-02-01 06:27:00,1.418005,1.4181750000000002,1.41796,1.41812
2018-02-01 06:28:00,1.41812,1.418175,1.418025,1.4180350000000002
2018-02-01 06:29:00,1.41804,1.418065,1.417775,1.41783
2018-02-01 06:30:00,1.417835,1.41796,1.41772,1.41785
2018-02-01 06:31:00,1.417845,1.418105,1.417815,1.4180549999999998
2018-02-01 06:32:00,1.4180549999999998,1.4180700000000002,1.417855,1.41802
2018-02-01 06:33:00,1.418015,1.418025,1.417485,1.417615
2018-02-01 06:34:00,1.41762,1.417635,1.417405,1.41742
2018-02-01 06:35:00,1.417425,1.417425,1.417095,1.417205
2018-02-01 06:36:00,1.417205,1.41751,1.41703,1.417095
2018-02-01 06:37:00,1.417095,1.4171399999999998,1.41627,1.41652
2018-02-01 06:38:00,1.416515,1.41692,1.4165,1.41667
2018-02-01 06:39:00,1.416675,1.41673,1.4163100000000002,1.41656
